"UBERON:UBERON_2002175",276,0.15819027616765563,124738
"UBERON:UBERON_0014899",228,0.0238238864483596,201411
"UBERON:UBERON_0002038",213,0.5067719927673899,7275
"UBERON:UBERON_0013702",162,0.14839646899041653,44840
"UBERON:UBERON_0002542",161,0.10537671405854196,64772
"UBERON:UBERON_0004529",150,0.0800214493975964,71750
"UBERON:UBERON_0001874",137,0.33931562544349386,4070
"UBERON:UBERON_0034754",134,0.21812110892781256,13404
"UBERON:UBERON_0000468",133,0.12638032556585369,35056
"UBERON:UBERON_0001891",132,0.26925530576773543,7325
"UBERON:UBERON_0000955",131,0.04428867508397126,82861
"UBERON:UBERON_0000467",125,0.0928802125945639,44309
"UBERON:UBERON_0000045",110,0.15049578830990692,15950
"UBERON:UBERON_0035944",99,0.02508497101587778,70683
"UBERON:UBERON_0000104",98,0.030927523992056755,64014
"UBERON:UBERON_0004704",98,0.08395230710812328,29529
"UBERON:UBERON_0000479",97,0.028940969150156533,64941
"UBERON:UBERON_0001851",92,0.02838082931083849,60708
"UBERON:UBERON_0001965",77,0.19081670277240592,2283
"UBERON:UBERON_0003101",72,0.02499832833600263,44952
"UBERON:UBERON_0035971",64,0.008469045449553785,54330
"UBERON:UBERON_0001969",53,0.02043986447062504,31319
"UBERON:UBERON_0001873",52,0.10531705861848058,2946
"UBERON:UBERON_0001016",51,-0.006468342636111338,62716
"UBERON:UBERON_0027239",50,0.1249232029128484,1440
"UBERON:UBERON_0001906",46,0.08072113122224427,3837
"UBERON:UBERON_0000178",37,-0.022536239480091914,90680
"UBERON:UBERON_0001359",34,-0.008946269886844542,50808
"UBERON:UBERON_0002398",33,0.01185638029341137,20250
"UBERON:UBERON_0001634",32,0.06096329836944845,2153
"UBERON:UBERON_0003100",27,-0.0039179984767611226,34082
"UBERON:UBERON_0025534",26,0.027941057203479815,5736
"UBERON:UBERON_0002298",25,0.003798293932745184,20636
"UBERON:UBERON_0001630",24,0.0016356405208457412,22332
"UBERON:UBERON_0001977",24,-0.00959332941074033,43601
"UBERON:UBERON_0007222",24,-0.004244512926889984,31702
"UBERON:UBERON_0005403",23,0.06967714748579328,310
"UBERON:UBERON_0001021",23,0.0052263670777863945,17047
"UBERON:UBERON_0000033",22,-0.005511699232688121,32289
"UBERON:UBERON_0035564",22,0.03749093750438561,1973
"UBERON:UBERON_0035970",22,0.05476358677104184,642
"UBERON:UBERON_0001897",21,0.00723528182175366,13161
"UBERON:UBERON_0002899",19,0.004420014251443891,13974
"UBERON:UBERON_0001384",18,0.014134028141899731,6007
"UBERON:UBERON_0002102",18,0.032721305539212986,1372
"UBERON:UBERON_0001869",18,-0.0011482599802351055,20227
"UBERON:UBERON_0000451",18,0.023365643530950997,2885
"UBERON:UBERON_0001910",18,0.045227445743920874,508
"UBERON:UBERON_0001875",17,0.02358603774937626,2398
"UBERON:UBERON_0000966",17,0.012050418199991286,6328
"UBERON:UBERON_0001882",16,0.0358711124143585,665
"UBERON:UBERON_0000454",16,0.0032097303242201,12319
"UBERON:UBERON_0001898",16,0.0066477573555482,9060
"UBERON:UBERON_0001900",16,0.02727322731781348,1434
"UBERON:UBERON_2000098",15,-0.0023140141858292427,19184
"UBERON:UBERON_0000062",15,-0.002537974905358631,19598
"UBERON:UBERON_0005383",14,0.030035855979994187,668
"UBERON:UBERON_0000120",14,-1.3978124152485863E-4,14567
"UBERON:UBERON_0001966",14,0.03002121093644023,669
"UBERON:UBERON_0000456",13,0.0011974985482102788,11689
"UBERON:UBERON_0007361",13,0.01079739412475099,4066
"UBERON:UBERON_0014287",12,0.029685756535692286,358
"UBERON:UBERON_0014169",12,0.04108780752325867,92
"UBERON:UBERON_0016540",12,0.018417817851818605,1371
"UBERON:UBERON_0002148",12,0.020608465812345378,1056
"UBERON:UBERON_0002477",12,0.019459165566581307,1211
"UBERON:UBERON_0001876",12,0.009357283290326137,4036
"UBERON:UBERON_0001894",12,0.008246882310221937,4607
"UBERON:UBERON_0007023",12,-0.009656352184021872,38902
"UBERON:UBERON_0000956",12,3.9787744916511145E-4,11739
"UBERON:UBERON_0002316",11,-0.0055829072768822045,23315
"UBERON:UBERON_0035973",11,0.013495880740574593,1952
"UBERON:UBERON_0027368",10,3.5698782591748107E-4,9747
"UBERON:UBERON_0002389",10,0.007636056690013462,3442
"UBERON:UBERON_0002264",10,0.01641392743970662,981
"UBERON:UBERON_0016634",10,0.012585568301339589,1696
"UBERON:UBERON_0001137",10,0.0023175212663667233,7364
